Free Agent Pitchers  Season   Projections Standard Categories
Avail,Player,INNs,APP,GS,QS,CG,W,L,S,BS,HD,K,BB,H,ERA,WHIP,Rank,
W ,Nestor Cortes SP | SD ,17,8,4,2,0,2,1,0,0,0,14,5,15,4.24,1.18,519
W ,Mason Montgomery RP | PIT,47,65,0,0,0,2,2,1,0,13,72,29,49,5.17,1.66,520
W ,Julian Aguiar SP | CIN ,31,19,6,2,0,2,3,0,0,0,25,11,28,4.64,1.26,521
W ,Jhony Brito RP | SD ,38,22,0,0,0,2,1,0,0,4,25,9,42,4.03,1.34,522
W ,Caleb Ferguson RP | CIN,47,62,0,0,0,2,2,1,0,12,48,21,49,4.79,1.49,523
W ,Reiver Sanmartin RP | SF ,26,22,0,0,0,1,1,0,0,5,24,9,24,3.81,1.27,524
W ,Paxton Schultz RP | WAS,71,42,0,0,0,1,1,0,0,7,84,26,81,4.69,1.51,525
W ,Austin Warren RP | NYM,14,8,0,0,0,1,0,0,0,1,12,6,10,2.57,1.14,526
W ,Joel Payamps RP | ATL,38,50,0,0,0,1,2,1,0,12,36,13,35,4.97,1.26,527
W ,Dylan Ross RP | NYM ,24,24,0,0,0,1,1,0,0,4,22,8,21,4.12,1.21,528
W ,Brusdar Graterol RP | LAD ,17,19,0,0,0,1,0,0,0,2,14,8,12,3.18,1.18,529
W ,Chase Petty SP | CIN,35,20,8,2,0,3,3,0,0,0,34,15,35,5.66,1.43,530
W ,Anthony Misiewicz RP | CIN ,63,72,0,0,0,2,2,1,0,12,64,31,60,5.29,1.44,531
W ,Cole Henry RP | WAS ,66,87,0,0,0,1,4,6,1,16,82,47,65,5.18,1.70,532
W ,Ron Marinaccio RP | SD,14,10,0,0,0,0,0,0,0,1,14,5,9,2.57,1.00,534
W ,Evan Sisk RP | PIT,20,26,0,0,0,1,1,0,0,3,31,12,20,4.05,1.60,535
W ,German Marquez SP | SD,51,25,13,3,0,4,5,0,0,1,31,17,56,5.47,1.43,536
W ,Jaden Hill RP | COL,66,67,0,0,0,1,2,0,0,7,80,33,73,4.50,1.61,537
W ,Lou Trivino RP | PHI ,9,10,0,0,0,1,0,2,0,1,7,4,9,4.00,1.44,538
W ,Will Klein RP | LAD,12,12,0,0,0,1,0,0,0,1,15,7,11,3.00,1.50,539
W ,Jackson Rutledge RP | WAS,73,72,0,0,0,4,3,1,0,7,76,25,89,5.92,1.56,540
W ,Daysbel Hernandez RP | ATL ,10,11,0,0,0,1,0,0,0,3,10,7,7,2.70,1.40,541
W ,Brennan Bernardino RP | COL,57,77,0,0,0,3,2,1,0,9,72,38,66,4.89,1.82,542
W ,Gus Varland RP | WAS,49,55,0,0,0,1,1,0,0,5,58,17,65,4.04,1.67,543
W ,Trevor Williams SP | WAS ,33,16,8,1,0,2,4,0,0,0,28,9,38,5.18,1.42,544
W ,Blake Walston RP | ARI ,17,10,3,1,0,1,1,0,0,0,17,8,16,4.24,1.41,545
W ,Sam Moll RP | CIN,14,22,0,0,0,1,0,0,0,4,18,7,12,5.14,1.36,546
W ,Seth Johnson RP | PHI,11,9,0,0,0,1,1,0,0,1,11,4,10,4.91,1.27,547
W ,Tanner Gordon SP | COL,51,25,13,5,0,4,8,0,0,1,48,11,65,6.53,1.49,548
W ,Adam Mazur SP | MIA ,36,20,8,2,0,2,4,0,0,1,26,15,37,5.00,1.44,549
W ,George Soriano RP | STL,67,49,0,0,0,4,3,0,0,7,69,29,66,6.85,1.42,550
W ,Ryan Fernandez RP | STL,63,71,0,0,0,1,5,1,0,12,76,32,65,5.43,1.54,551
W ,McCade Brown SP | COL ,51,25,13,3,0,2,6,0,0,1,56,25,54,5.47,1.55,552
W ,Luke Little RP | CHC,7,9,0,0,0,1,0,0,0,1,8,7,4,3.86,1.57,553
W ,Hunter Stratton RP | ATL ,10,11,0,0,0,1,0,0,0,2,9,3,11,4.50,1.40,554
W ,Tristan Beck RP | SF,14,8,0,0,0,0,0,0,0,1,10,4,11,3.86,1.07,555
W ,Justin Martinez RP | ARI ,11,11,0,0,0,0,1,0,0,3,16,7,9,3.27,1.45,556
